X,Y,INTERSECTIONID,ROUTEID,MEASURE,INTERSECTIONNAME,GRADE,INTERSECTIONKEY,ACISA,SE_ANNO_CAD_DATA,OBJECTID
-8574726.69065601,4707117.62163668,11001202_11038612,11038612,1393.99304199,G ST NW & 12TH ST NW,13,8e392a7a8749afd8dd873a7fd7bcd50a,2119,,4384582
-8571158.40170919,4699855.4394753,13026862_13059452,13026862,0,CYPRESS ST SE & MARTIN LUTHER KING JR AVE SE,13,8649b5868fbfd89b9e507306b43ae439,4128,,4384583
-8575158.51414929,4705351.66084539,14001402_14019822,14001402,395.13000488,14TH ST SW & C ST SW,13,2159131dda6ad7b94572f93f2ef58e8f,1222,,4384586
-8576508.81322341,4706479.1830837,11019822_11089892,11089892,354.8380127,VIRGINIA AVE NW & C ST NW,13,6454a4aa1d8786f5e21b5bfe344b48b8,1103,,4384590
-8571827.93566237,4707387.70268991,12000302_12042442,12042442,609.38500977,H ST NE & 3RD ST NE,13,69bf16a753c5cdaf739caf9394144a85,3052,,4384607
-8571175.20509418,4705166.80628801,13000702_13069812,13069812,716.38397217,PENNSYLVANIA AVE SE & 7TH ST SE,13,e71235e560a81c6a0bf77a9f31390428,4024,,4384614
-8568705.2748237,4713512.7782477,12031982_12089112,12089112,2049.32104492,VARNUM ST NE & EASTERN AVE NE,13,f29cb762a1af97c6154c81aebe262b65,3150,,4384625
-8577186.68453576,4705518.8305039,14002302_14047972_14066822_36001302,14047972,3605.17700195,INDEPENDENCE AVE SW & 23RD ST SW & Ramp-36001302 & OHIO DR SW,13,0fcfd86b3f7006576767c7acbd5ef6aa,1227,,4384630
-8577035.68504551,4707737.55830825,11002202_21050893_36001952,36001952,0,Ramp-36001952 & 22ND ST NW & K ST NW Service Rd,13,2aafb5219f71f40f35529488e6c3b34e,1148b,,4384634
-8571301.67140847,4702192.45133024,13046732_36002862,36002862,197.32699585,Ramp-36002862 & HOWARD RD SE,13,502aface0306948cfea23a0177e2b6df,4247,,4384643
-8575453.72818088,4710095.26886533,11001502_11036722_11064222_11090152,11036722,2614.05688477,FLORIDA AVE NW & 15TH ST NW & NEW HAMPSHIRE AVE NW & W ST NW,13,f650d9b978e8fcd02049c8d485113d82,5079a,,4384677
-8577695.70630796,4708109.81838988,11002602_11057852,11057852,3849.77392578,M ST NW & 26TH ST NW,13,30ea1085414817fed25b519dabebfaff,1172,,4384688
-8572608.21094399,4715456.08950001,11052062_12052062_15065322,12052062,0,KENNEDY ST NE & KENNEDY ST NW & NORTH CAPITOL ST BN,13,89d321d2689f7ee58ac14351845a8e7c,5201b,,4384710
-8575623.86796501,4708396.01594921,11078712_36002592_36003412,36002592,57.26699829,Ramp-36002592 & SCOTT CIR NW & Ramp-36003412,13,1feedcd37ae88b39cced0d9b09a1396c,1059b,,4384711
-8574439.97824246,4710779.47148261,11033862_11080082,11033862,260.14498901,EUCLID ST NW & SHERMAN AVE NW,13,dd0f59a35b628a450607113aa66d0fcb,5169,,4384712
-8574898.49365677,4709586.52810439,11001302_11084562,11084562,1695.98803711,T ST NW & 13TH ST NW,13,a15dab232ee1aab9c87a8ded431642a0,2145,,4384714
-8572608.60654023,4708737.3978885,11068382_12068382_15065322,12068382,0,P ST NE & P ST NW & NORTH CAPITOL ST BN,13,5e611998d1935f1ba9666c6ae6b52ee9,3040,,4384715
-8566869.4779338,4705017.41309998,13003402_13033282_13061162,13003402,570.32299805,34TH ST SE & ELY PL SE & MINNESOTA AVE SE,13,b61cffc1a10801ed77464b3753e6905d,4135,,4384721
-8571040.4547751,4706440.13011217,12000802_12019822,12019822,1279.12695313,C ST NE & 8TH ST NE,13,a339e1a039fbcac2807b4be21e592d44,3081,,4384732
-8569780.70911457,4706612.40197533,12001502_12026912,12026912,2206.20092773,D ST NE & 15TH ST NE,13,e33424ba9c660a93b6560e8b006f25fb,3113,,4384779
-8574610.68122627,4708394.33446324,11001102_11063182,11063182,1517.24304199,N ST NW & 11TH ST NW,13,2c7d6a8054899da1e8397d9333c091a3,2246,,4384803
-8574493.52886808,4706978.76355944,11001002_11034382,11001002,584.26300049,10TH ST NW & F ST NW,13,7377482fb22d3970316504a2ace66556,2088,,4384814
-8579644.34384039,4715068.41473119,11063762_11075272,11063762,3208.45898438,NEBRASKA AVE NW & RENO RD NW,13,dad606a06ae6d77afb1050ead3898e55,6118,,4384839
-8571511.84078461,4704422.47545449,36000702_36004302_36005002,36000702,0,Ramp-36000702 & Ramp-36004302 & Ramp-36005002,13,9f4d54659bdb30ea06918ef54472c35d,4015,,4384852
-8570906.34781189,4706440.10891761,12000902_12019822,12000902,418.97799683,9TH ST NE & C ST NE,13,61a3f6624f46e01960ed42a5e1615974,3086,,4384871
-8577036.08261973,4707457.59832908,11002202_11047772,11047772,3397.81591797,I ST NW & 22ND ST NW,13,ba7f86a6f93595a9cd74c2d33eaba6d7,1375,,4384872
-8576197.8834122,4711989.7065592,11001802_11068902,11068902,2087.0769043,PARK RD NW & 18TH ST NW,13,7db3c37feacb21816e58f1f36edabd84,5245,,4384874
-8572851.89606978,4707718.61142265,11000162_11050892,11000162,0,1ST TER NW & K ST NW,13,c09a7502eb3c653d3b65a6976dbbc809,2010,,4384904
-8577096.81194571,4707685.9325037,11069812_36003822_36003882,11069812,3721.69091797,PENNSYLVANIA AVE NW & Ramp-36003822 & Ramp-36003882,13,357235c427de22588d500975ee734470,1196,,4384921
-8579375.37748618,4708077.49516463,11057852_36000512,36000512,61.375,Ramp-36000512 & M ST NW,13,dda75c95abea08d934a8d97278c9cad0,6033,,4384924
-8575322.06029171,4715402.48022788,11001402_11024502_11052062,11024502,1732.94995117,COLORADO AVE NW & 14TH ST NW & KENNEDY ST NW,13,b0ab7fed2762b6c12f9c44f80ecbd48f,5065,,4384927
-8576598.98332395,4708167.80042293,11002002_11057852,11002002,1399.43395996,20TH ST NW & M ST NW,13,b926f552dc286cbc9241e13ace25aa86,1125,,4384929
-8570515.72621075,4706979.65747891,12001202_12034382_12059472,12001202,774.31799316,12TH ST NE & F ST NE & MARYLAND AVE NE,13,4f4e4f947c8a92645c2098d799bd5b7f,3098,,4384932
-8580733.38000085,4714511.43981921,11004202_11076312,11076312,210.22399902,RIVER RD NW & 42ND ST NW,13,13a0883223ccb7d2053940d4ebe5f4e6,6043,,4384945
-8578252.47449993,4716090.39994519,11003002_11060642,11060642,2575.2800293,MILITARY RD NW & 30TH ST NW,13,19f3a12b62f065d424226509db37b106,6250,,4384957
-8572747.75147281,4715254.46588995,11061362_11064222,11061362,116.37799835,MISSOURI AVE NW & NEW HAMPSHIRE AVE NW,13,eb49ef9ee3b0a9b0ed1419a62b7e028a,5156,,4384959
-8571665.5353099,4705900.84590475,12000402_13000402_15031912,12000402,0,4TH ST NE & 4TH ST SE & EAST CAPITOL ST BN,13,6b6b2d3b7706a9f9f34df2b61a5d1a94,4063,,4384973
-8571865.87453406,4701720.46933123,13035682_36005902,13035682,615.95697021,FIRTH STERLING AVE SE & Ramp-36005902,13,f07dbaff02d46fd5afff7d5515f2d578,4269,,4384974
-8574610.69908785,4708585.39994977,11001102_11065842,11065842,1548.19702148,O ST NW & 11TH ST NW,13,e995e7edd9c553fcf485102c3eb15347,2253,,4384977
-8571041.51189415,4704243.1171877,13000802_13089892,13000802,1286.62304688,8TH ST SE & VIRGINIA AVE SE,14,c681d21febb0f7887b203bc605f3f2a2,4029,,4384980
-8575551.0775784,4711124.88631891,11001502_11043742,11043742,1319.76904297,HARVARD ST NW & 15TH ST NW,13,bca6d8fcb0bd55e616027446a49c391a,5078,,4384982
-8576175.92371105,4705489.43602506,14047972_36002752,14047972,2806.62304688,INDEPENDENCE AVE SW & Ramp-36002752,13,a254b7f2ff93dd48cb0b62a409304f4c,1004,,4385002
-8574610.58356167,4707332.39240995,11001102_11042442,11042442,1651.57800293,H ST NW & 11TH ST NW,13,94fc78c56af897d45c1cea1887df69ce,2105,,4385004
-8567722.88615026,4710959.36657585,12015992_12081442,12081442,1186.92895508,SOUTH DAKOTA AVE NE & BLADENSBURG RD NE,13,ce0cbea5d9ff3344ef1ef8836fe1b00c,3146,,4385007
-8574268.48722492,4706225.75988259,11000902_11025352,11000902,273.35299683,9TH ST NW & CONSTITUTION AVE NW,13,7bde8540bfc8cd8c277518c9ac127ba6,2037,,4385012
-8575137.04335167,4708213.50561768,11085732_11089442,11085732,110.0039978,THOMAS CIR NW & VERMONT AVE NW,13,0067bd57d2a64bfb1deeec6090a57120,1366,,4385016
-8570904.23681801,4709582.74064658,12000902_12084562,12000902,1965.98400879,9TH ST NE & T ST NE,13,1afd02668d60e4b43c0cd4b9075e7563,3091,,4385020
-8569782.41353052,4704436.06261444,13001502_13069812,13069812,1941.36999512,PENNSYLVANIA AVE SE & 15TH ST SE,13,60b99cb00e6167203ea1a575beb0d63c,4051,,4385023
-8569438.37381206,4713509.26105955,12060582_12089112,12060582,3248.91699219,MICHIGAN AVE NE & VARNUM ST NE,13,6e6e8a325b1dd3b442fdc29987a003cd,3163,,4385025
-8569262.69645082,4706400.44565591,12001802_12019822,12001802,0,18TH ST NE & C ST NE,13,0a902731bbedf0e47f91020ca6e207ea,3127,,4385028
-8574024.26201365,4718065.82340732,11021322_11070522,11070522,2345.43798828,PINEY BRANCH RD NW & CEDAR ST NW,13,08601bebf1694614bd300f5f1eae7f2f,5236,,4385050
-8575889.34217915,4707551.02675587,11001702_11025152_11047772,11001702,1403.67797852,17TH ST NW & CONNECTICUT AVE NW & I ST NW,13,d617b9067d2ee1c386e5c7f68993a0dd,1064,,4385053
-8573610.54671857,4711594.91779695,11048752_11068832,11048752,1034.78405762,IRVING ST NW & PARK PL NW,13,63784d5f07efdf15ed7e629afb2c9d5f,5161,,4385054
-8570983.58687285,4701928.16235987,13046732_36003592_58012282,58012282,50.39899826,Driveway-58012282 & HOWARD RD SE & Ramp-36003592,13,d6ad2d743366d53f5feab1abd3d22f02,4246,,4385061
-8574155.24405706,4709749.24002462,11000802_11036722,11036722,1372.38793945,FLORIDA AVE NW & 8TH ST NW,13,1cca1fa4dbe75d26afef2bdc0437b2ca,2279,,4385067
-8563994.43419296,4707794.1905137,12004902_12079952,12004902,1528.44995117,49TH ST NE & SHERIFF RD NE,13,ee8d0644e80711ed2729ca436d4b1f31,4085,,4385069
-8563096.09755715,4707930.59959405,12029642_12031982_12079952,12029642,1632.49304199,DIVISION AVE NE & EASTERN AVE NE & SHERIFF RD NE,13,0adf21b9bfd6075527b5c522eb16aca6,4086,,4385070
-8570836.85375668,4707930.86820197,12036722_12092622,12036722,1573.15405273,FLORIDA AVE NE & WEST VIRGINIA AVE NE,13,a399fb96980f1ec59089851784184f8e,3151,,4385072
-8573818.36059922,4707568.77640708,11000602_11059602,11000602,1042.87695313,6TH ST NW & MASSACHUSETTS AVE NW,13,2a31abc00786f802bf3250a5e0529302,2049,,4385074
-8579748.47956688,4711297.14479832,11039522_11094052,11039522,1575.15795898,GARFIELD ST NW & WISCONSIN AVE NW,13,3a7442c05a3b3cb8b62f6d22413fb5ae,6138,,4385083
-8578987.39956255,4710838.33766886,11003402_11040762_11059602,11040762,258.19500732,GOLDSBOROUGH AVE NW & 34TH ST NW & MASSACHUSETTS AVE NW,13,35e28779f6fc3e63e31193902d268129,6026,,4385087
-8573635.62154896,4711730.28017695,11052322_11068832,11052322,235.30700684,KENYON ST NW & PARK PL NW,13,22dfa6d478147630957e3a195f5cf152,5160,,4385088
-8574610.75939185,4709790.5127639,11001102_11087232,11087232,1170.44299316,U ST NW & 11TH ST NW,13,5b5ace5bb823f2df5777a1ec26d22504,2115,,4385094
-8581133.74138458,4712827.93712028,11063762_11090702,11063762,1207.18200684,NEBRASKA AVE NW & WARD CIR NW,13,269e703d094d5fcc478473e630650b8b,6157b,,4385126
-8570843.77928028,4698309.33025922,13088592_13092882,13092882,783.54199219,WHEELER RD SE & VALLEY AVE SE,13,e0af0c3922dae67451c39ec4bcff9173,4166,,4385140
-8572610.08871572,4706996.66966937,11059602_12059602_15065322,11059602,0,MASSACHUSETTS AVE NW & MASSACHUSETTS AVE NE & NORTH CAPITOL ST BN,13,16668a85716b3a2e27f7f70618514a50,2215,,4385171
-8581236.3532354,4715964.72246593,11004402_11092692,11004402,4277.89208984,44TH ST NW & WESTERN AVE NW,13,b5f1e66399394d868f9da652a712a69d,6046,,4385173
-8564833.45070541,4706146.75233741,12004402_12015342,12015342,3986.7109375,BENNING RD NE & 44TH ST NE,13,5f26d11e4f0d3cf6806caac9bfb87917,4070,,4385178
-8570733.02087524,4709100.56040042,12000902_12062462,12000902,1565.07702637,9TH ST NE & MOUNT OLIVET RD NE,13,fb04241b3f19545e8ad738a3946221e0,3175,,4385180
-8571549.84286991,4699259.80028464,13000502_13059452,13000502,1544.4909668,5TH ST SE & MARTIN LUTHER KING JR AVE SE,13,ef87eca343aefd4610fe216e180ac1bf,4122a,,4385220
-8580931.55616237,4715518.5993516,11043552_11094052,11043552,1176.18200684,HARRISON ST NW & WISCONSIN AVE NW,13,c4923f25993769ee6d7154898fe5db73,6140,,4385228
-8577323.75499482,4708111.17085385,11002402_11057852,11002402,819.92401123,24TH ST NW & M ST NW,13,4adb433d630bce95d7666ed3bc1c6680,1168,,4385231
-8576740.22532566,4709415.62330138,11025152_11036722,11025152,1578.6550293,CONNECTICUT AVE NW & FLORIDA AVE NW,13,a7f4b794ccf552ada58a98da9029c298,1144,,4385241
-8575687.29684818,4711238.32490259,11010792_11062532,11062532,68.47799683,MOUNT PLEASANT ST NW & ARGONNE PL NW,13,5438dd56eb6be6ba1f3e6639a6483629,5092,,4385258
-8575157.7796877,4708394.21237325,11001402_11063182,11001402,1888.89404297,14TH ST NW & N ST NW,13,3ab1b9ca9491a3407458057065766fb6,1019,,4385268
-8569780.77682586,4705585.23027502,13001502_13047972_36000692,13001502,244.23599243,15TH ST SE & INDEPENDENCE AVE SE & Ramp-36000692,13,06b8ab45aab06451774c32a7295758c8,4046a,,4385271
-8571992.29710263,4705900.92871789,12000202_13000202_15031912,12000202,0,2ND ST NE & EAST CAPITOL ST BN & 2ND ST SE,13,f192da46850a454e4073b48fc66df990,4061,,4385272
-8569622.42968735,4702744.86551097,13001602_13061162,13001602,1458.76599121,16TH ST SE & MINNESOTA AVE SE,13,39f1ada9358ba8a5670fbaba99602f33,4229,,4385277
-8574908.20925409,4711840.09838062,11001302_11068902,11068902,992.17102051,PARK RD NW & 13TH ST NW,13,ec979f33da5cbffc2e2c53b59817d2be,5047,,4385291
-8577027.35190113,4708950.85018976,11002202_11072862,11072862,3273.50292969,Q ST NW & 22ND ST NW,13,2f08ecd0382d0acc5367679014bda5b7,1153a,,4385298
-8569247.13703515,4713833.4750716,12009882_12060582,12009882,783.69000244,ALLISON ST NE & MICHIGAN AVE NE,13,42175c3fb511b1057e452d67ff969bed,3164,,4385320
-8573815.6581275,4718062.41429973,11000502_11021322,11000502,6944.45117188,5TH ST NW & CEDAR ST NW,13,df9a484fbee1a5fe81fba8f9ad6ea60d,5012,,4385340
-8574706.19644768,4709162.11238045,11074162_11089442,11089442,1161.04394531,VERMONT AVE NW & R ST NW,13,1fd7102f55d95ba3ca75e2512a8c88be,2130,,4385349
-8574495.55422137,4706563.92854838,11001002_11069812,11069812,1236.87194824,PENNSYLVANIA AVE NW & 10TH ST NW,13,fb60dfc58b91994f9cf27cc5f448e246,2086,,4385392
-8573780.80287736,4711559.89692665,11048752_11090872,11090872,147.66099548,WARDER ST NW & IRVING ST NW,13,c44f7f4bf7ac568ecb278f04019c27db,5178,,4385413
-8573485.89604027,4711625.34353932,11048752_36001192_36001202_36003152,11048752,934.67602539,IRVING ST NW & Ramp-36001192 & Ramp-36001202 & Ramp-36003152,13,ca0c0367e6362e02996f68dafd80f58b,5151,,4385426
-8575644.46465295,4720336.45189431,11001602_11071562,11001602,10100.09667969,16TH ST NW & PORTAL DR NW,13,e7ac8209c2ddb9fa73c4697431ed2c6d,5102,,4385440
-8575994.10295363,4706700.20798622,11001702_11031332,11001702,612.51000977,17TH ST NW & E ST NW,13,0ae44b8e7a452ae371d3bf1df6bf9c3c,1067,,4385469
-8572610.22741715,4707296.05063296,12038542_15065322,12038542,0,G PL NE & NORTH CAPITOL ST BN,13,91c139a3cb611d7747ba765c50bf90f0,2216,,4385473
-8574727.01590651,4706805.40471852,11001202_11031332,11031332,1650.20996094,E ST NW & 12TH ST NW,13,14f3cbbf0b1abf0ca664f838825450e3,2117,,4385475
-8574040.55011331,4707331.9209434,11000702_11042442,11042442,1207.375,H ST NW & 7TH ST NW,13,8cb36f025ba8390a745dc7a4693dc976,2058,,4385492
-8574705.60613383,4716331.21268564,11040042_11069682,11069682,1510.47302246,PEABODY ST NW & GEORGIA AVE NW,13,b192305486f39c41ce08b6252667d036,5141,,4385500
-8575713.05065521,4711119.16298934,11024632_11043742_36001162_36001172,36001162,0,Ramp-36001162 & COLUMBIA RD NW & HARVARD ST NW & Ramp-36001172,13,0db0b1dad0106145386d64f5b0012206,5091b,,4385517
-8572610.18241946,4705583.37237676,13047972_14047972_15081252_58002142,58002142,46.31299973,Driveway-58002142 & INDEPENDENCE AVE SE & INDEPENDENCE AVE SW & SOUTH CAPITOL ST BN,13,8c42f6be7ca13ed403015c0e638f273f,2227,,4385541
-8572791.12170113,4702817.17996933,14000052_14077672,14077672,140.01199341,S ST SW & HALF ST SW,13,b4d12bba4be1900d0e9fc263b0754dbb,2281,,4385562
-8572953.39388835,4710406.75536259,11000102_11018722,11000102,3329.6640625,1ST ST NW & BRYANT ST NW,13,1d89dc09bc99263918c17deab5d7b9a4,5001,,4385566
-8572608.44796954,4709055.14157161,11073972_12073972_15065322,11073972,0,QUINCY PL NW & QUINCY PL NE & NORTH CAPITOL ST BN,13,51e431c47a4aa3457600151faf2e5662,3038a,,4385567
-8574864.21695971,4708809.19763839,11056552_36001412,11056552,166.19500732,LOGAN CIR NW & Ramp-36001412,14,e4f36df5eebc06e77f5947307a700cc8,2157d,,4385570
-8567783.65226203,4700901.18868247,13003002_13038742_13063502,13038742,916.92401123,GAINESVILLE ST SE & 30TH ST SE & NAYLOR RD SE,13,f4c423acec1be5cd35d53b983bed63af,4139,,4385576
-8572254.7814955,4703995.17051147,13000102_13057852,13057852,279.9039917,M ST SE & 1ST ST SE,13,81eb553aecf471154e77b516f49541a9,2209,,4385583
-8572948.15556311,4707212.75882556,11000102_11038612,11000102,849.08001709,1ST ST NW & G ST NW,13,5719cf2b0ebf657048ed0e324359dcdf,2009,,4385606
-8574269.64235079,4706614.33960054,11000902_11026912,11000902,575.03900146,9TH ST NW & D ST NW,13,a57df77acff2d16b0e1d9951b6f7df31,2068,,4385609
-8580213.32985664,4714212.96735016,11009492_11063762,11009492,2147.64794922,ALBEMARLE ST NW & NEBRASKA AVE NW,13,ba2d6564026ff123157be29c0d8c4c24,6037a,,4385641
-8575346.23898408,4707117.52727511,11001502_11038612,11038612,1876.78796387,G ST NW & 15TH ST NW,13,c4a3b08a664293daf74f64c87c69ba49,1033a,,4385652
-8568980.1754985,4707201.75007626,12001902_12015342,12015342,621.41601563,BENNING RD NE & 19TH ST NE,13,1ec8fa4bf32e690080fd3e8a82a3050d,3129,,4385661
-8576886.40272747,4708118.10065919,11057852_11064222,11057852,3218.33203125,M ST NW & NEW HAMPSHIRE AVE NW,13,adfd06043d1a3108ecc0d14a1e6b1f71,1185,,4385663
-8570300.88484287,4705899.02078974,12001302_13001302_15031912,12001302,0,13TH ST NE & 13TH ST SE & EAST CAPITOL ST BN,13,dd333756efdb78d519314d897c7bb5c5,4220,,4385671
-8579680.39650395,4714212.43977982,11009492_11075272,11009492,1732.63500977,ALBEMARLE ST NW & RENO RD NW,13,d9b5bc37e634e012cc7ee68ac0ae65f8,6122,,4385674
-8575321.77121675,4715444.46073157,11001402_36000272,36000272,0,Ramp-36000272 & 14TH ST NW,13,9f72bdacf266bdeb6a2ce817ddc64ed8,5065b,,4385682
-8574039.59816629,4704681.24665342,14000702_14038612,14000702,926.96002197,7TH ST SW & G ST SW,13,6d5acfabcb553bfe93705ecb6a0f2f2a,1207,,4385697
-8574899.22543003,4708816.66738667,11001302_11056552*1,11056552,194.2749939,LOGAN CIR NW & 13TH ST NW,13,521925b27af2cddbac80bc51c51d6f6e,2157e,,4385712
-8575159.04396462,4705987.90728054,11001402_11058242,11001402,98.73999786,14TH ST NW & MADISON DR NW,13,489fa92a47505c920449d2f65d103ed8,1018,,4385718
-8570116.64973863,4707537.04414205,12036722_12067922,12036722,2212.1940918,FLORIDA AVE NE & ORREN ST NE,13,db1a790f3ac6f0b029942df51e066e4e,3446,,4385750
-8570657.99480166,4705361.10585492,13001102_13019822,13019822,1336.77404785,C ST SE & 11TH ST SE,13,468dac9da8da872b1e40b27d6c98d7fb,4034,,4385756
-8575649.77666587,4717335.45251608,11001602_11088792,11001602,7773.71191406,16TH ST NW & VAN BUREN ST NW,13,a14cb287150d9e45d2345871abf8d64d,5107,,4385775
-8579815.64288508,4712693.55624527,11071632_11094052,11071632,2113.38793945,PORTER ST NW & WISCONSIN AVE NW,13,a764f4160b9ffdcb7e6496a7cd0163cc,6148,,4385776
-8571471.62789625,4715112.63001411,12048422_12081442,12081442,5544.14990234,SOUTH DAKOTA AVE NE & INGRAHAM ST NE,13,8131665f625b4b1f52375e609c7c1e84,5279,,4385788
-8578991.49629351,4712150.3098621,11003402_11057982,11057982,973.92401123,MACOMB ST NW & 34TH ST NW,13,8f93b66a5da58abe2aa35eac036a1af9,6025,,4385811
-8572510.68415606,4706218.70219145,12025352_12028662_58011732,12028662,0,DELAWARE AVE NE & CONSTITUTION AVE NE & Driveway-58011732,13,b352d937149d40c720063e6eaa67e792,2167,,4385814
-8574038.95363586,4706225.56654646,11000702_11025352,11025352,941.97497559,CONSTITUTION AVE NW & 7TH ST NW,13,191ed8e0b8aad4293c9f0d15d87d204d,2052,,4385823
-8570958.2403844,4699306.95550287,13009362_13092882,13092882,0,WHEELER RD SE & ALABAMA AVE SE,13,a54fb33e055b4e099531f0d2cdfe40f1,4105,,4385826
-8569742.30121854,4700680.52016123,13082352_13083422,13083422,2409.94897461,SUITLAND PKWY SE & STANTON RD SE,13,5bf73113ddbd196f37a52c1a9abfe82e,4196,,4385830
-8570190.19148363,4697652.1700806,13081512_13092882,13092882,1514.76501465,WHEELER RD SE & SOUTHERN AVE SE,13,548dbfd27df6b66d2c23465109576763,4165,,4385840
-8573555.53458535,4705167.61452062,14000402_14089892,14089892,355.56698608,VIRGINIA AVE SW & 4TH ST SW,13,af3b295da7513e2c18bf322ec6e2ef2e,2196,,4385854
-8574186.87017356,4711513.47196075,11040042_11048752,11048752,1490.53503418,IRVING ST NW & GEORGIA AVE NW,13,0c7345bf72b8825ca0badbd091d2e19f,5133,,4385858
-8574408.54782629,4710315.74024611,11013652_11080082,11013652,276.18099976,BARRY PL NW & SHERMAN AVE NW,13,a4f1c969e3860bd910d814c6f6f68863,5167,,4385871
-8575242.22382635,4711843.42564025,11001402_11061422*1,11001402,4569.19580078,14TH ST NW & MONROE ST NW,13,be7de71dccc555517d09bb172b17830e,5070,,4385891
-8573001.94545561,4697158.70861659,14022552_14059452,14059452,672.9630127,MARTIN LUTHER KING JR AVE SW & CHESAPEAKE ST SW,13,593056615d2c66c36d581928090ca2fb,4168,,4385892
-8570003.18893253,4713448.23939422,12001402_12060582,12001402,3974.82104492,14TH ST NE & MICHIGAN AVE NE,13,a0e07728d39c471a205c970da0e4d828,3162,,4385895
-8572459.32723651,4706897.41112426,12024732_12024732A,12024732,11.1239996,COLUMBUS CIR NE & COLUMBUS CIR NE,13,a2ffc94113ba7c60d3b7a7c4765cad1c,2164,,4385906
-8575450.23337808,4707735.87844466,11001502_21050893,11001502,1605.44897461,15TH ST NW & K ST NW Service Rd,13,79cf540e9bc44bf4faf5be3edf73e3d5,1037,,4385912
-8577969.15025801,4707498.85143478,11076632_11089892_58015452,58015452,147.01100159,Driveway-58015452 & ROCK CREEK AND POTOMAC PKWY NW & VIRGINIA AVE NW,13,1f57197288ea6471d6af5b717f6223dd,1194,,4385920
